ID,Cluster
G006547,1
G007099,1
G002812,1
G000660,0
G009987,1
G002512,1
G011590,0
G004283,1
G009340,0
G011465,0
G008801,0
G006288,1
G011775,0
G001931,0
G007126,1
G000198,0
G007778,0
G002932,1
G008005,0
G002328,1
G004390,1
G008959,0
G012689,0
G004219,1
G011448,0
G000203,0
G003511,1
G004932,1
G005536,1
G009926,1
G005792,1
G010970,0
G001708,0
G005173,1
G005250,1
G008761,0
G011667,0
G006529,1
G012592,0
G005856,1
G008165,0
G000855,0
G006932,1
G004738,1
G012290,0
G010353,0
G000699,0
G011345,0
G011192,0
G003697,1
G001637,0
G007281,1
G007555,0
G011650,0
G003582,1
G001292,0
G012852,0
G006586,1
G001084,0
G001854,0
G005233,1
G003764,1
G003305,1
G001496,0
G008064,0
G011936,0
G011638,0
G007995,0
G001999,0
G000664,0
G012972,0
G013546,0
G003749,1
G004414,1
G012937,0
G005531,0
G005576,1
G008902,0
G007527,0
G009475,0
G005865,1
G013261,0
G010868,0
G006777,1
G012222,0
G001307,0
G002056,1
G012551,0
G007393,1
G010430,0
G011495,0
G005593,1
G010231,0
G009722,1
G001664,0
G005451,1
G010376,0
G007878,0
G003628,1
G003144,1
G013340,0
G013084,0
G002694,1
G011253,0
G009790,1
G010922,0
G010818,0
G005916,1
G003158,1
G011507,0
G009915,1
G013472,0
G006669,1
G001060,0
G004637,1
G003243,1
G001679,0
G006893,1
G006375,1
G007575,0
G001758,0
G006020,1
G012384,0
G005117,1
G008756,0
G007409,1
G002791,1
G000864,0
G007859,0
G001485,0
G007036,1
G007722,0
G005978,1
G005135,1
G000207,0
G004489,1
G006939,1
G009063,1
G012686,0
G006911,1
G000503,0
G007386,1
G001029,0
G003841,1
G010883,0
G009913,1
G008111,0
G005057,1
G009763,1
G008155,0
G010966,0
G002732,1
G008997,0
G012802,0
G011838,0
G002455,1
G012791,0
G007216,1
G003105,1
G013068,0
G008393,0
G006279,1
G003100,1
G006185,1
G010471,0
G003562,1
G005893,1
G012667,0
G012707,0
G001254,0
G000392,0
G006737,1
G005619,1
G005259,1
G009688,0
G002696,1
G002028,0
G013441,0
G005464,1
G002569,1
G008007,0
G000065,0
G012077,0
G002063,1
G005277,1
G007209,1
G008685,1
G008572,0
G006332,1
G004860,1
G012186,0
G004888,1
G009269,0
G000879,0
G008530,0
G007917,0
G006864,1
G007893,0
G006440,1
G007870,0
G001017,0
G009468,0
G011991,0
G007630,0
G012744,0
G011535,0
G013104,0
G000996,0
G010174,0
G004298,1
G000162,0
G005676,1
G006874,1
G012991,0
G009693,1
G007990,0
G003844,1
G013418,0
G010806,0
G011654,0
G001022,0
G003074,1
G007556,0
G003944,1
G001586,0
G010148,0
G003153,1
G008227,0
G012207,0
G000776,0
G010749,0
G009671,0
G007100,1
G005487,1
G006236,1
G009556,0
G007042,1
G002613,1
G007514,0
G011017,0
G010234,0
G008434,0
G010254,0
G010556,0
G008793,0
G010628,0
G005394,1
G011081,0
G008839,1
G003891,1
G003557,1
G011395,0
G001529,0
G001268,0
G007735,0
G001900,0
G004659,1
G003006,1
G002735,1
G000190,0
G009999,0
G009168,0
G002748,1
G002048,0
G007850,0
G002559,1
G009275,0
G008667,0
G011097,0
G013036,0
G006397,1
G012310,0
G003386,1
G004556,1
G001185,0
G006421,1
G005052,1
G005312,1
G002434,1
G006950,1
G000456,0
G010584,0
G000770,0
G001686,0
G008323,0
G011112,0
G011364,0
G011637,0
G005579,1
G004427,1
G013527,0
G000467,0
G006266,1
G005735,1
G011285,0
G011965,0
G005192,1
G013419,0
G005391,1
G000861,0
G007271,1
